User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Year,Date
245,Basic,13,2022,26-06-23,Germany,47,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
246,Premium,11,2022,25-06-23,France,38,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
247,Basic,12,2022,27-06-23,Brazil,27,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
248,Standard,13,2022,26-06-23,Mexico,34,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
249,Standard,14,2022,27-06-23,Spain,42,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
250,Basic,14,2022,26-06-23,Italy,28,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
251,Premium,15,2022,27-06-23,United States,30,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
252,Basic,11,2022,26-06-23,Canada,38,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
253,Standard,15,2022,25-06-23,United Kingdom,45,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
254,Premium,12,2022,27-06-23,Australia,48,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
255,Basic,13,2022,26-06-23,Germany,46,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
256,Premium,12,2022,26-06-23,France,34,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
257,Basic,13,2022,25-06-23,Brazil,46,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
258,Standard,11,2022,28-06-23,Mexico,41,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
259,Standard,15,2022,26-06-23,Spain,28,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
260,Basic,10,2022,26-06-23,Italy,27,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
261,Premium,13,2022,25-06-23,United States,27,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
262,Basic,12,2022,26-06-23,Canada,28,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
263,Standard,15,2022,24-06-23,United Kingdom,46,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
264,Premium,10,2022,27-06-23,Australia,51,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
265,Basic,11,2022,25-06-23,Germany,32,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
266,Premium,10,2022,26-06-23,France,44,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
267,Basic,11,2022,27-06-23,Brazil,44,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
268,Standard,13,2022,28-06-23,Mexico,34,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
269,Standard,13,2022,25-06-23,Spain,29,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
270,Basic,12,2022,25-06-23,Italy,47,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
271,Premium,14,2022,26-06-23,United States,41,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
272,Basic,10,2022,26-06-23,Canada,36,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
273,Standard,12,2022,25-06-23,United Kingdom,28,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
274,Premium,10,2022,24-06-23,Australia,27,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
275,Basic,15,2022,25-06-23,Germany,34,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
276,Premium,14,2022,25-06-23,France,34,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
277,Basic,13,2022,26-06-23,Brazil,37,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
278,Standard,14,2022,26-06-23,Mexico,34,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
279,Standard,15,2022,24-06-23,Spain,50,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
280,Basic,12,2022,27-06-23,Italy,34,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
281,Premium,12,2022,28-06-23,United States,33,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
282,Basic,11,2022,25-06-23,Canada,33,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
283,Standard,15,2022,26-06-23,United Kingdom,46,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
284,Premium,14,2022,28-06-23,Australia,39,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
285,Basic,10,2022,27-06-23,Germany,42,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
286,Premium,14,2022,27-06-23,France,50,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
287,Basic,10,2022,26-06-23,Brazil,43,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
288,Standard,14,2022,28-06-23,Mexico,51,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
289,Standard,15,2022,25-06-23,Spain,34,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
290,Basic,12,2022,30-06-23,Italy,48,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
291,Premium,13,2022,27-06-23,United States,29,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
292,Basic,11,2022,27-06-23,Canada,43,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
293,Standard,14,2022,25-06-23,United Kingdom,39,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
294,Premium,10,2022,29-06-23,Australia,50,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
295,Basic,14,2022,27-06-23,Germany,45,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
296,Basic,12,2022,27-06-23,France,48,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
297,Basic,13,2022,24-06-23,Brazil,40,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
298,Standard,14,2022,27-06-23,Mexico,41,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
299,Premium,10,2022,27-06-23,Spain,27,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
300,Basic,11,2022,28-06-23,Italy,36,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
301,Basic,10,2022,24-06-23,United States,36,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
302,Premium,11,2022,27-06-23,Canada,44,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
303,Standard,12,2022,26-06-23,United Kingdom,45,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
304,Standard,12,2022,29-06-23,Australia,33,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
305,Basic,13,2022,26-06-23,Germany,47,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
306,Premium,13,2022,27-06-23,France,45,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
307,Standard,11,2022,28-06-23,Brazil,29,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
308,Basic,13,2022,27-06-23,Mexico,31,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
309,Standard,11,2022,28-06-23,Spain,31,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
310,Premium,15,2022,26-06-23,Italy,49,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
311,Basic,15,2022,27-06-23,United States,29,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
312,Premium,12,2022,26-06-23,Canada,50,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
313,Standard,13,2022,27-06-23,United Kingdom,36,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
314,Basic,10,2022,26-06-23,Australia,28,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
315,Standard,15,2022,27-06-23,Germany,47,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
316,Premium,12,2022,25-06-23,France,50,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
317,Basic,15,2022,28-06-23,Brazil,44,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
318,Standard,10,2022,27-06-23,Mexico,39,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
319,Premium,14,2022,26-06-23,Spain,32,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
320,Basic,15,2022,27-06-23,Italy,30,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
321,Premium,12,2022,27-06-23,United States,33,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
322,Basic,15,2022,27-06-23,Canada,44,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
323,Standard,14,2022,26-06-23,United Kingdom,40,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
324,Standard,15,2022,27-06-23,Australia,32,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
325,Basic,13,2022,27-06-23,Germany,32,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
326,Premium,11,2022,27-06-23,France,30,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
327,Basic,12,2022,26-06-23,Brazil,32,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
328,Standard,12,2022,27-06-23,Mexico,45,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
329,Premium,11,2022,25-06-23,Spain,35,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
330,Basic,10,2022,26-06-23,Italy,40,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
331,Premium,14,2022,26-06-23,United States,29,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
332,Basic,14,2022,26-06-23,Canada,31,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
333,Standard,15,2022,27-06-23,United Kingdom,43,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
334,Standard,11,2022,28-06-23,Australia,34,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
335,Basic,10,2022,25-06-23,Germany,47,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
336,Premium,12,2022,26-06-23,France,35,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
337,Basic,13,2022,27-06-23,Brazil,36,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
338,Standard,12,2022,27-06-23,Mexico,33,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
339,Premium,13,2022,25-06-23,Spain,30,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
340,Basic,14,2022,25-06-23,Italy,44,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
341,Premium,13,2022,26-06-23,United States,44,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
342,Basic,11,2022,26-06-23,Canada,41,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
343,Standard,13,2022,25-06-23,United Kingdom,46,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
344,Standard,13,2022,26-06-23,Australia,42,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
345,Basic,10,2022,25-06-23,Germany,48,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
346,Premium,15,2022,26-06-23,France,37,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
347,Basic,14,2022,28-06-23,Brazil,29,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
348,Standard,14,2022,26-06-23,Mexico,30,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
349,Premium,14,2022,26-06-23,Spain,28,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
350,Basic,10,2022,28-06-23,Italy,44,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
351,Premium,11,2022,28-06-23,United States,34,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
352,Basic,10,2022,26-06-23,Canada,38,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
353,Standard,14,2022,26-06-23,United Kingdom,34,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
354,Standard,10,2022,28-06-23,Australia,40,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
355,Basic,15,2022,27-06-23,Germany,32,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
356,Premium,11,2022,30-06-23,France,38,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
357,Basic,15,2022,26-06-23,Brazil,39,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
358,Standard,12,2022,28-06-23,Mexico,34,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
359,Premium,11,2022,26-06-23,Spain,41,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
360,Basic,15,2022,30-06-23,Italy,43,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
361,Premium,12,2022,28-06-23,United States,36,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
362,Basic,11,2022,27-06-23,Canada,31,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
363,Standard,12,2022,25-06-23,United Kingdom,47,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
364,Standard,14,2022,29-06-23,Australia,48,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
365,Basic,11,2022,27-06-23,Germany,36,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
366,Premium,12,2022,29-06-23,France,41,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
367,Basic,13,2022,25-06-23,Brazil,32,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
368,Standard,13,2022,28-06-23,Mexico,28,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
369,Premium,12,2022,27-06-23,Spain,46,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
370,Basic,11,2022,29-06-23,Italy,46,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
371,Basic,11,2022,25-06-23,United States,47,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
372,Basic,11,2022,27-06-23,Canada,31,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
373,Standard,10,2022,26-06-23,United Kingdom,44,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
374,Premium,10,2022,28-06-23,Australia,39,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
375,Basic,14,2022,28-06-23,Germany,44,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
376,Basic,12,2022,27-06-23,France,39,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
377,Premium,12,2022,28-06-23,Brazil,37,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
378,Standard,14,2022,27-06-23,Mexico,47,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
379,Standard,10,2022,28-06-23,Spain,46,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
380,Basic,15,2022,27-06-23,Italy,27,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
381,Premium,10,2022,27-06-23,United States,43,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
382,Standard,10,2022,26-06-23,Canada,51,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
383,Basic,10,2022,27-06-23,United Kingdom,49,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
384,Standard,10,2022,28-06-23,Australia,35,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
385,Premium,15,2022,27-06-23,Germany,44,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
386,Basic,14,2022,26-06-23,France,48,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
387,Premium,11,2022,28-06-23,Brazil,39,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
388,Standard,12,2022,28-06-23,Mexico,38,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
389,Basic,14,2022,26-06-23,Spain,45,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
390,Standard,13,2022,28-06-23,Italy,43,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
391,Premium,13,2022,27-06-23,United States,42,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
392,Basic,15,2022,28-06-23,Canada,28,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
393,Standard,10,2022,26-06-23,United Kingdom,40,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
394,Premium,14,2022,27-06-23,Australia,41,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
395,Basic,12,2022,26-06-23,Germany,45,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
396,Premium,14,2022,27-06-23,France,30,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
397,Basic,11,2022,26-06-23,Brazil,31,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
398,Standard,13,2022,27-06-23,Mexico,51,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
399,Standard,12,2022,25-06-23,Spain,44,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
400,Basic,14,2022,27-06-23,Italy,49,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
401,Premium,12,2022,26-06-23,United States,47,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
402,Basic,14,2022,26-06-23,Canada,42,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
403,Standard,13,2022,28-06-23,United Kingdom,28,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
404,Premium,13,2022,28-06-23,Australia,28,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
405,Basic,13,2022,26-06-23,Germany,49,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
406,Premium,12,2022,26-06-23,France,32,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
407,Basic,12,2022,27-06-23,Brazil,37,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
408,Standard,13,2022,27-06-23,Mexico,37,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
409,Standard,14,2022,25-06-23,Spain,37,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
410,Basic,15,2022,25-06-23,Italy,37,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
411,Premium,14,2022,26-06-23,United States,48,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
412,Basic,12,2022,26-06-23,Canada,47,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
413,Standard,13,2022,26-06-23,United Kingdom,41,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
414,Premium,14,2022,27-06-23,Australia,47,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
415,Basic,13,2022,25-06-23,Germany,39,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
416,Premium,10,2022,26-06-23,France,28,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
417,Basic,14,2022,29-06-23,Brazil,31,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
418,Standard,14,2022,27-06-23,Mexico,47,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
419,Standard,11,2022,27-06-23,Spain,27,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
420,Basic,10,2022,28-06-23,Italy,28,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
421,Premium,14,2022,28-06-23,United States,33,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
422,Basic,14,2022,29-06-23,Canada,29,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
423,Standard,15,2022,27-06-23,United Kingdom,41,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
424,Premium,12,2022,29-06-23,Australia,28,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
425,Basic,13,2022,27-06-23,Germany,38,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
426,Premium,15,2022,30-06-23,France,35,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
427,Basic,11,2022,26-06-23,Brazil,51,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
428,Standard,12,2022,28-06-23,Mexico,45,Male,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
429,Standard,14,2022,26-06-23,Spain,51,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
430,Basic,14,2022,30-06-23,Italy,46,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
431,Premium,15,2022,28-06-23,United States,28,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
432,Basic,12,2022,30-06-23,Canada,46,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
433,Standard,11,2022,25-06-23,United Kingdom,46,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
434,Premium,12,2022,29-06-23,Australia,32,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
435,Basic,11,2022,28-06-23,Germany,39,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
436,Premium,11,2022,29-06-23,France,41,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
437,Basic,13,2022,25-06-23,Brazil,47,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
438,Standard,12,2022,28-06-23,Mexico,35,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
439,Standard,12,2022,27-06-23,Spain,37,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
440,Basic,11,2022,29-06-23,Italy,47,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
441,Premium,13,2022,28-06-23,United States,48,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
442,Basic,12,2022,27-06-23,Canada,30,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
443,Standard,10,2022,27-06-23,United Kingdom,36,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
444,Premium,10,2022,28-06-23,Australia,50,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
445,Basic,12,2022,28-06-23,Germany,41,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
446,Basic,14,2022,28-06-23,France,46,Female,Smartphone,1 Month,1970,1970-01-01 00:00:00.000002022
447,Basic,15,2022,28-06-23,Brazil,36,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
448,Standard,14,2022,27-06-23,Mexico,48,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
449,Premium,10,2022,28-06-23,Spain,37,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
450,Basic,14,2022,27-06-23,Italy,49,Male,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
451,Basic,12,2022,28-06-23,United States,31,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
452,Premium,12,2022,26-06-23,Canada,42,Female,Laptop,1 Month,1970,1970-01-01 00:00:00.000002022
453,Standard,11,2022,28-06-23,United Kingdom,45,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
454,Standard,15,2022,28-06-23,Australia,51,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
455,Basic,11,2022,27-06-23,Germany,31,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
456,Premium,14,2022,27-06-23,France,41,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
457,Standard,14,2022,28-06-23,Brazil,40,Male,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
458,Basic,10,2022,28-06-23,Mexico,27,Male,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
459,Standard,10,2022,27-06-23,Spain,46,Female,Tablet,1 Month,1970,1970-01-01 00:00:00.000002022
460,Premium,10,2022,28-06-23,Italy,30,Female,Smart TV,1 Month,1970,1970-01-01 00:00:00.000002022
